design_id,censor_model,architecture,architecture_name,architecture_label,architecture_description,architecture_endpoint_pool,architecture_endpoint_rotation_period,architecture_endpoint_rotation_fraction,architecture_protocol_rotation_period,architecture_protocol_diversity,architecture_passive_separability,architecture_probe_confirmation,architecture_discovery_rate,architecture_collateral_weight,architecture_transport_overhead,architecture_provider_controls_plaintext,architecture_provider_controls_delivery,architecture_domestically_permitted,censor_name,censor_label,censor_path_control,censor_endpoint_control,censor_platform_control,censor_adaptive_training,censor_false_positive_cap,censor_probe_budget,censor_block_budget,censor_retrain_interval,censor_block_ttl,censor_reputation_threshold,censor_path_enforcement,censor_platform_filter_rate,network_name,network_label,network_latency_ms,network_jitter_ms,network_loss_rate,network_bandwidth_mbps
design-0031,resource_bounded_composed,ephemeral_relay,ephemeral_relay,Ephemeral Relay,Large relay population with frequent endpoint replacement and session recovery.,118,1,0.35,0,0.07906493304872346,0.34153552382822894,0.4223814775609362,0.12852931362498837,0.18,1.1885162950076664,False,False,False,resource_bounded_composed,Resource-bounded composed model,True,True,True,True,0.0014803078754371704,2,4,8,6,4,0.8560486502783091,0.8429835401567654,robustness-mobile,Mobile-like,128.57289428436442,40.90955727229777,0.04918381108983536,18.77468729386846
design-0031,resource_bounded_composed,platform_controlled,platform_controlled,Permitted Platform,Domestically permitted service whose provider terminates confidentiality and controls delivery.,12,0,0.0,0,0.019766233262180865,0.10672985119632156,0.04799789517737912,0.03855879408749651,0.85,0.9201416477478708,True,True,True,resource_bounded_composed,Resource-bounded composed model,True,True,True,True,0.0014803078754371704,2,4,8,6,4,0.8560486502783091,0.8429835401567654,robustness-mobile,Mobile-like,128.57289428436442,40.90955727229777,0.04918381108983536,18.77468729386846
design-0031,adaptive_composed,direct_e2ee,direct_e2ee,Direct E2EE,Stable foreign service endpoints with an end-to-end content boundary.,6,0,0.0,0,0.029649349893271296,0.3201895535889646,0.1727924226385648,0.7069112249374361,0.25,0.9584808830706988,False,False,False,adaptive_composed,Adaptive composed model,True,True,True,True,0.0014803078754371704,5,11,8,11,3,0.8560486502783091,0.8429835401567654,robustness-mobile,Mobile-like,128.57289428436442,40.90955727229777,0.04918381108983536,18.77468729386846
design-0031,adaptive_composed,fixed_proxy,fixed_proxy,Fixed App Proxy,"Application-integrated E2EE proxy with a small, stable endpoint set.",10,0,0.0,0,0.03953246652436173,0.37355447918712537,0.6911696905542593,0.41129380359996276,0.08,1.0734985890391828,False,False,False,adaptive_composed,Adaptive composed model,True,True,True,True,0.0014803078754371704,5,11,8,11,3,0.8560486502783091,0.8429835401567654,robustness-mobile,Mobile-like,128.57289428436442,40.90955727229777,0.04918381108983536,18.77468729386846
design-0031,adaptive_composed,generated_transport,generated_transport,Generated Transport,Per-deployment structured protocol diversity with moderate endpoint churn.,28,4,0.25,4,0.29649349893271293,0.2134597023926431,0.2879873710642747,0.21849983316248023,0.22,1.1118378243620106,False,False,False,adaptive_composed,Adaptive composed model,True,True,True,True,0.0014803078754371704,5,11,8,11,3,0.8560486502783091,0.8429835401567654,robustness-mobile,Mobile-like,128.57289428436442,40.90955727229777,0.04918381108983536,18.77468729386846
design-0031,adaptive_composed,ephemeral_relay,ephemeral_relay,Ephemeral Relay,Large relay population with frequent endpoint replacement and session recovery.,118,1,0.35,0,0.07906493304872346,0.34153552382822894,0.4223814775609362,0.12852931362498837,0.18,1.1885162950076664,False,False,False,adaptive_composed,Adaptive composed model,True,True,True,True,0.0014803078754371704,5,11,8,11,3,0.8560486502783091,0.8429835401567654,robustness-mobile,Mobile-like,128.57289428436442,40.90955727229777,0.04918381108983536,18.77468729386846
design-0031,adaptive_composed,platform_controlled,platform_controlled,Permitted Platform,Domestically permitted service whose provider terminates confidentiality and controls delivery.,12,0,0.0,0,0.019766233262180865,0.10672985119632156,0.04799789517737912,0.03855879408749651,0.85,0.9201416477478708,True,True,True,adaptive_composed,Adaptive composed model,True,True,True,True,0.0014803078754371704,5,11,8,11,3,0.8560486502783091,0.8429835401567654,robustness-mobile,Mobile-like,128.57289428436442,40.90955727229777,0.04918381108983536,18.77468729386846
design-0032,classifier_dominant,direct_e2ee,direct_e2ee,Direct E2EE,Stable foreign service endpoints with an end-to-end content boundary.,4,0,0.0,0,0.04073546260438818,0.19691520805827953,0.2319148452709457,0.49337811320045466,0.25,0.9484202970065142,False,False,False,classifier_dominant,Classifier-dominant path model,True,False,False,True,0.0026278518347036955,0,0,7,8,4,0.8056603940653648,0.8696927953430653,robustness-mobile,Mobile-like,98.3064780384829,31.279333921335464,0.04506831011150552,19.060571245546193
design-0032,classifier_dominant,fixed_proxy,fixed_proxy,Fixed App Proxy,"Application-integrated E2EE proxy with a small, stable endpoint set.",7,0,0.0,0,0.05431395013918424,0.2297344094013261,0.9276593810837828,0.28705635677117364,0.08,1.062230732647296,False,False,False,classifier_dominant,Classifier-dominant path model,True,False,False,True,0.0026278518347036955,0,0,7,8,4,0.8056603940653648,0.8696927953430653,robustness-mobile,Mobile-like,98.3064780384829,31.279333921335464,0.04506831011150552,19.060571245546193
design-0032,classifier_dominant,generated_transport,generated_transport,Generated Transport,Per-deployment structured protocol diversity with moderate endpoint churn.,20,10,0.25,4,0.4073546260438818,0.13127680537218636,0.3865247421182428,0.15249868953468598,0.22,1.1001675445275565,False,False,False,classifier_dominant,Classifier-dominant path model,True,False,False,True,0.0026278518347036955,0,0,7,8,4,0.8056603940653648,0.8696927953430653,robustness-mobile,Mobile-like,98.3064780384829,31.279333921335464,0.04506831011150552,19.060571245546193
design-0032,classifier_dominant,ephemeral_relay,ephemeral_relay,Ephemeral Relay,Large relay population with frequent endpoint replacement and session recovery.,87,2,0.35,0,0.10862790027836848,0.21004288859549816,0.5669029551067561,0.08970511149099175,0.18,1.1760411682880776,False,False,False,classifier_dominant,Classifier-dominant path model,True,False,False,True,0.0026278518347036955,0,0,7,8,4,0.8056603940653648,0.8696927953430653,robustness-mobile,Mobile-like,98.3064780384829,31.279333921335464,0.04506831011150552,19.060571245546193
design-0032,classifier_dominant,platform_controlled,platform_controlled,Permitted Platform,Domestically permitted service whose provider terminates confidentiality and controls delivery.,9,0,0.0,0,0.02715697506959212,0.06563840268609318,0.06442079035304048,0.026911533447297523,0.85,0.9104834851262535,True,True,True,classifier_dominant,Classifier-dominant path model,True,False,False,True,0.0026278518347036955,0,0,7,8,4,0.8056603940653648,0.8696927953430653,robustness-mobile,Mobile-like,98.3064780384829,31.279333921335464,0.04506831011150552,19.060571245546193
design-0032,endpoint_discovery_dominant,direct_e2ee,direct_e2ee,Direct E2EE,Stable foreign service endpoints with an end-to-end content boundary.,4,0,0.0,0,0.04073546260438818,0.19691520805827953,0.2319148452709457,0.49337811320045466,0.25,0.9484202970065142,False,False,False,endpoint_discovery_dominant,Endpoint-discovery model,False,True,False,False,0.0026278518347036955,6,7,7,16,2,0.8056603940653648,0.8696927953430653,robustness-mobile,Mobile-like,98.3064780384829,31.279333921335464,0.04506831011150552,19.060571245546193
design-0032,endpoint_discovery_dominant,fixed_proxy,fixed_proxy,Fixed App Proxy,"Application-integrated E2EE proxy with a small, stable endpoint set.",7,0,0.0,0,0.05431395013918424,0.2297344094013261,0.9276593810837828,0.28705635677117364,0.08,1.062230732647296,False,False,False,endpoint_discovery_dominant,Endpoint-discovery model,False,True,False,False,0.0026278518347036955,6,7,7,16,2,0.8056603940653648,0.8696927953430653,robustness-mobile,Mobile-like,98.3064780384829,31.279333921335464,0.04506831011150552,19.060571245546193
design-0032,endpoint_discovery_dominant,generated_transport,generated_transport,Generated Transport,Per-deployment structured protocol diversity with moderate endpoint churn.,20,10,0.25,4,0.4073546260438818,0.13127680537218636,0.3865247421182428,0.15249868953468598,0.22,1.1001675445275565,False,False,False,endpoint_discovery_dominant,Endpoint-discovery model,False,True,False,False,0.0026278518347036955,6,7,7,16,2,0.8056603940653648,0.8696927953430653,robustness-mobile,Mobile-like,98.3064780384829,31.279333921335464,0.04506831011150552,19.060571245546193
design-0032,endpoint_discovery_dominant,ephemeral_relay,ephemeral_relay,Ephemeral Relay,Large relay population with frequent endpoint replacement and session recovery.,87,2,0.35,0,0.10862790027836848,0.21004288859549816,0.5669029551067561,0.08970511149099175,0.18,1.1760411682880776,False,False,False,endpoint_discovery_dominant,Endpoint-discovery model,False,True,False,False,0.0026278518347036955,6,7,7,16,2,0.8056603940653648,0.8696927953430653,robustness-mobile,Mobile-like,98.3064780384829,31.279333921335464,0.04506831011150552,19.060571245546193
design-0032,endpoint_discovery_dominant,platform_controlled,platform_controlled,Permitted Platform,Domestically permitted service whose provider terminates confidentiality and controls delivery.,9,0,0.0,0,0.02715697506959212,0.06563840268609318,0.06442079035304048,0.026911533447297523,0.85,0.9104834851262535,True,True,True,endpoint_discovery_dominant,Endpoint-discovery model,False,True,False,False,0.0026278518347036955,6,7,7,16,2,0.8056603940653648,0.8696927953430653,robustness-mobile,Mobile-like,98.3064780384829,31.279333921335464,0.04506831011150552,19.060571245546193
design-0032,resource_bounded_composed,direct_e2ee,direct_e2ee,Direct E2EE,Stable foreign service endpoints with an end-to-end content boundary.,4,0,0.0,0,0.04073546260438818,0.19691520805827953,0.2319148452709457,0.49337811320045466,0.25,0.9484202970065142,False,False,False,resource_bounded_composed,Resource-bounded composed model,True,True,True,True,0.0026278518347036955,1,2,7,8,4,0.8056603940653648,0.8696927953430653,robustness-mobile,Mobile-like,98.3064780384829,31.279333921335464,0.04506831011150552,19.060571245546193
design-0032,resource_bounded_composed,fixed_proxy,fixed_proxy,Fixed App Proxy,"Application-integrated E2EE proxy with a small, stable endpoint set.",7,0,0.0,0,0.05431395013918424,0.2297344094013261,0.9276593810837828,0.28705635677117364,0.08,1.062230732647296,False,False,False,resource_bounded_composed,Resource-bounded composed model,True,True,True,True,0.0026278518347036955,1,2,7,8,4,0.8056603940653648,0.8696927953430653,robustness-mobile,Mobile-like,98.3064780384829,31.279333921335464,0.04506831011150552,19.060571245546193
